销售经理-高空车租赁,6-15k,南京,1-3年,大专及以上,职责描述：1、负责高空作业平台（剪刀车、臂车、蜘蛛车）等工程机械设备租赁业务，保证业务区域内的市场占有率，完成年度销售目标；2、挖掘市场潜在客户信息，与客户建立联系并进行有效沟通；3、负责项目内回款工作，及时回笼资金，减少不良应收账款；4、与客户、供应商等保持良好的关系，及时妥善的处理客户异议与投诉，提高客户满意度；5、与技术服务及其他部门积极对接，保证业务区域内设备的进退场、维修、保养等工作有效进行；任职要求：1、大专及以上学历，专业不限，理工科类专业优先；2、一年以上的销售工作经历，设备租赁、工程机械、物流等行业优先，优秀应届生亦可培养；3、具备较强的自驱力，勤奋有韧性，具备良好情绪管理与抗压能力、沟通表达能力、学习总结能力；4、以客户为中心，对客户具备一定的判断与跟进能力，善于工作规划，执行力强；5、需持有C1驾照且自备用车，应届生可在转正后再自备用车（公司提供油卡）；6、30周岁以内。岗位亮点：1、发展晋升：两月一次储备干部选拔（客户经理——店长/高级客户经理——片区负责人——区域总监）2、培训带教：入职新员工“导师制”带教，基础干部“储备干部培训项目”，中高层干部“接班人计划”3、薪资结构：基本薪资+提成奖金+通讯补贴+油卡4、福利待遇：五险一金、商业保险、福利体检、春节父母慰问金、员工结婚福利、特殊关怀慰问金等；
3T融合解决方案工程师（OT）,薪资面议,南京-江宁区,3-5年,本科及以上,1、基于行业内标杆企业的最佳实践，负责工业互联网行业领域的解决方案架构顶层设计，并为客户提供业务咨询和技术咨询服务；2、负责对行业OT领域技术方向的研究，找到具有前沿性、引领性的需求，提出突破性的解决方案；3、根据公司战略规划和市场定位进行行业性的智能制造、智能工厂总体架构、关键技术、实施路径研究，通过运用体系化的方法及工具，对业务的需求、痛点，断点进行深度分析；4、负责建立同相关业务核心团队的长效沟通机制，确保关键变革决策的快速推广及落地。职位要求：1、全日制本科及以上学历，自动化、信息技术、电气工程、相关专业，具备智能工厂规划、生产信息系统规划、工业大数据分析等相关技术知识；2、有大型项目解决方案主导经验，熟悉边缘计算，IoT，SCADA，MES等基础架构与技术知识；3、熟悉制造业生产流程，相关IT或自动化系统，制造设备等；深刻理解智能制造行业市场情况与发展趋势，熟悉智能制造/运动控制/工程机械/5G云操控/智慧物流/智慧建筑等某一个或多个行业解决方案及应用场景；5、具备较强的沟通、协调，能够有效地组织和推进跨职能，跨团队项目合作及提供整体解决方案的能力；6、具备良好的英语沟通交流能力。
销售经理-徐州-工程机械租赁,6-15k,徐州,1-3年,大专及以上,岗位职责：1、负责高空作业平台（剪刀车、臂车、蜘蛛车）、叉车等工程机械设备租赁业务，保证业务区域内的市场占有率，完成年度销售目标；2、挖掘市场潜在客户信息，与客户建立联系并进行有效沟通；3、负责项目内回款工作，及时回笼资金，减少不良应收账款；4、与客户、供应商等保持良好的关系，及时妥善的处理客户异议与投诉，提高客户满意度；5、与技术服务及其他部门积极对接，保证业务区域内设备的进退场、维修、保养等工作有效进行；任职要求：1、	大专及以上学历，专业不限，理工科类专业优先；2、	一年以上的销售工作经历，设备租赁、工程机械、物流等行业优先，优秀应届生亦可培养；3、	具备较强的自驱力，勤奋有韧性，具备良好情绪管理与抗压能力、沟通表达能力、学习总结能力；4、	以客户为中心，对客户具备一定的判断与跟进能力，善于工作规划，执行力强；5、	需持有C1驾照且自备用车，应届生可在转正后再自备用车（公司提供油卡）；岗位亮点：1、	发展晋升：两月一次储备干部选拔（客户经理——店长/高级客户经理——片区负责人——区域总监）2、	培训带教：入职新员工“导师制”带教，基础干部“储备干部培训项目”，中高层干部“接班人计划”3、	薪资结构：基本薪资+提成奖金+通讯补贴+油卡4、	福利待遇：五险一金、商业保险、福利体检、春节父母慰问金、员工婚育福利、特殊关怀慰问金等；
销售经理-南京-工程机械租赁,6-15k,南京-江宁区,1-3年,大专及以上,岗位职责：1、负责高空作业平台（剪刀车、臂车、蜘蛛车）、叉车等工程机械设备租赁业务，保证业务区域内的市场占有率，完成年度销售目标；2、挖掘市场潜在客户信息，与客户建立联系并进行有效沟通；3、负责项目内回款工作，及时回笼资金，减少不良应收账款；4、与客户、供应商等保持良好的关系，及时妥善的处理客户异议与投诉，提高客户满意度；5、与技术服务及其他部门积极对接，保证业务区域内设备的进退场、维修、保养等工作有效进行；任职要求：1、	大专及以上学历，专业不限，理工科类专业优先；2、	一年以上的销售工作经历，设备租赁、工程机械、物流等行业优先，优秀应届生亦可培养；3、	具备较强的自驱力，勤奋有韧性，具备良好情绪管理与抗压能力、沟通表达能力、学习总结能力；4、	以客户为中心，对客户具备一定的判断与跟进能力，善于工作规划，执行力强；5、	需持有C1驾照且自备用车，应届生可在转正后再自备用车（公司提供油卡）；岗位亮点：1、	发展晋升：两月一次储备干部选拔（客户经理——店长/高级客户经理——片区负责人——区域总监）2、	培训带教：入职新员工“导师制”带教，基础干部“储备干部培训项目”，中高层干部“接班人计划”3、	薪资结构：基本薪资+提成奖金+通讯补贴+油卡4、	福利待遇：五险一金、商业保险、福利体检、春节父母慰问金、特殊关怀慰问金等；
所长（数字孪生所）,28-40k·20薪,苏州-昆山,5-10年,博士,职责描述：主攻流体仿真规划、nvh仿真规划任职要求：博士学历；工程机械或者汽车行业5年以上相关工作经历
薄板件机械结构工程师,15-30k·16薪,苏州-昆山,5-10年,本科及以上,职责描述：1.负责装载机薄板件、覆盖件和驾驶室技术方案，结构设计与改进；2.负责3D数模和CAD制图，物料采购与跟进，试制生产问题对策与试验测试；3.负责薄板件技术文档编写与设计流程等。任职资格：1. 硕士或者922本科及以上学历，机械相关专业，工作满5年（本科）或3年（硕士）；2.熟练掌握creo、CAD等设计软件；3.熟悉基本的结构件生产工艺，如钢板下料、冲压、焊接、机加、喷漆等；4.工程机械行业优先，具备有限元结构仿真技能优先。：
散热系统工程师,15-30k·16薪,苏州-昆山,5-10年,统招本科,工作职责:1. 负责装载机空调系统方案设计、部件选型、3D布置和CAD制图；2. 负责装载机三电系统散热方案设计、部件选型、3D布置和CAD制图；3.负责装载机散热系统技术资料编写、物料采购、试制对接、试验验证等；4. 参与散热系统计算、仿真与各部件性能匹配。任职资格:1. 硕士或者922本科及以上学历，新能源汽车或工程机械领域制冷、采暖等工作经验。2.具备热管理有关匹配计算、管路设计、工程现场问题解决经验；3.熟悉网络通信协议CAN２.０、J1939协议，能通过报文识别和排查热管理系统故障。
风险管理/控制,10-20k,徐州,3-5年,大专及以上,岗位职责：1、处理公司出险业务应收款的跟踪、催收、诉讼事项，压缩坏账规模；2、参与现场客户催收，承办催款函、法务函、律师函发送工作；3、代表公司，就租金拖欠案件起诉并参与法院庭审、处理后续法院执行沟通工作；4、协助建立并完善公司应收账款风险管理体系任职资格:1、大专以上学历；2、3年以上工作经验，有工程机械行业催收经验优先；3、具有较强的沟通和口头表达能力；4、执行力强，结果导向性的工作方式；5、具有较强的自我心理调解能力，能够承受压力并进行自我调节和自我激励；6、需要适应出差，覆盖区域催收工作。
风险管理/控制,10-20k,无锡,3-5年,大专及以上,岗位职责：1、处理公司出险业务应收款的跟踪、催收、诉讼事项，压缩坏账规模；2、参与现场客户催收，承办催款函、法务函、律师函发送工作；3、代表公司，就租金拖欠案件起诉并参与法院庭审、处理后续法院执行沟通工作；4、协助建立并完善公司应收账款风险管理体系任职资格:1、大专以上学历；2、3年以上工作经验，有工程机械行业催收经验优先；3、具有较强的沟通和口头表达能力；4、执行力强，结果导向性的工作方式；5、具有较强的自我心理调解能力，能够承受压力并进行自我调节和自我激励；6、需要适应出差，覆盖区域催收工作。
风险管理/控制,10-20k,南京,3-5年,大专及以上,岗位职责：1、处理公司出险业务应收款的跟踪、催收、诉讼事项，压缩坏账规模；2、参与现场客户催收，承办催款函、法务函、律师函发送工作；3、代表公司，就租金拖欠案件起诉并参与法院庭审、处理后续法院执行沟通工作；4、协助建立并完善公司应收账款风险管理体系任职资格:1、大专以上学历；2、3年以上工作经验，有工程机械行业催收经验优先；3、具有较强的沟通和口头表达能力；4、执行力强，结果导向性的工作方式；5、具有较强的自我心理调解能力，能够承受压力并进行自我调节和自我激励；6、需要适应出差，覆盖区域催收工作。
海外销售经理,25-30k,徐州,3-5年,本科及以上,岗位职责:1．负责公司70吨级以上挖掘机、40吨以上矿车和全系列破碎筛分机械销售工作；2．负责矿业机械产品推介，调研和开发市场；3．负责协助领导完成区域内重点项目的开发与跟进；4．负责区域内客户的走访与维护。任职资格:1.能熟练运用英语/俄语/法语/葡萄牙语/西班牙语；2.有工程机械或相关机械行业经验；3.全日制本科以上学历；4.年龄30-40岁；5.具备优秀的沟通协调能力，具有敏锐的市场洞察力、分析判断及拓展能力，良好的职业道德，能适应长期海外出差。
销售经理,15-25k·14薪,徐州,1-3年,本科及以上,岗位职责:1．负责公司70吨级以上挖掘机、40吨以上矿车和全系列破碎筛分机械销售工作；2．负责矿业机械产品推介，调研和开发市场；3．负责协助领导完成区域内重点项目的开发与跟进；4．负责国内客户的走访与维护。任职资格:1.全日制本科及以上学历；   2.有工程机械或相关机械行业经验；  3.年龄30-40岁；  4.地域（徐州周边、西北地区、东北地区的优先）  5.具备优秀的沟通协调能力，具有敏锐的市场洞察力、分析判断及拓展能力，良好的职业道德，能适应出差；   6.认同徐工企业文化及核心价值观。
供方质量工程师,6-8k,徐州,1-3年,本科及以上,岗位职责:1.参与并协助供方质量管理经理修订和完善公司对供应商质量管理方面的各项管理制度流程；2.对公司检验、制造过程及售后零部件不良进行处理、调查与分析，策划供应商的质量改善活动；3.对供应商进行年度及不定期的质量审核，对不符合项提出改善要求，并跟踪落实改善措施的实施；             4.统计供应商月度、季度、年度的质量绩效，并根据供应商的绩效情况进行应对；5.在新品开发阶段，深入供应商现场质量评估。任职资格:学历：本科及以上                                   专业：管理类、机械类专业              相关工作经验： 具有3年以上大型制造企业供应商质量管理相关工作经验。专业知识： 精通质量管理体系，熟悉工程机械行业的零部件品质控制要求，精通品质改善常用工具（QC/PPAP/SPC等）。岗位能力： 能够长期出差，具备较强的沟通能力和应变能力。
大修厂厂长/站长,10-15k,徐州,5-10年,大专及以上,岗位职责:1、负责维修厂生产经营计划制订和实施，对年度经营目标完成结果负责；2、负责维修厂与各职能部门、各分公司及客户关系的建立工作，做好公司产品支援及后勤保障工作，内部支持均通过内部结算单形式与相关部门结算；3、代表维修工厂对外谈判、签订合同，处理重大问题，在不能解决情况下，须及时上报；4、负责维修厂员工的绩效考核工作，充分调动员工工作积极性，主动性，发挥工作效率；5、建立、健全机械维修质量体系，对机械维修质量负责；6、负责维修厂的安全生产工作，对维修工厂的生产安全负责；7、负责维修厂员工技能培训工作，协助管理部做好员工实作技能培训工作；8、完成领导交办的其它工作。任职资格:1.本科及以上学历，特别优秀者可以放宽到专科；2.具备五年以上维修站管理经验及维修经验；3.了解工程机械产品或相关专业，熟悉大修业务和流程；4.具备较强组织协调能力，能熟练使用办公软件。
工程项目管理,8-12k,徐州,3-5年,本科及以上,岗位职责:1、编制并完善施工项目管理流程。2、参与项目过程管理，定期总结项目盈利情况，及时协调并解决项目运行过程中的问题。3、开展市场调研，收集项目信息，配合项目招投标工作。任职资格:1.本科及以上学历；2.具有扎实的工程机械营销方面的专业知识，了解矿业机械产品市场，熟悉销售业务流程及销售的相关政策。3.具备优秀的沟通协调能力，具有敏锐的市场洞察力、分析判断及拓展能力，良好的职业道德，能适应出差；4.认同徐工企业文化及核心价值观。
生产操作工（装配钳工）,4-6k,徐州,5-10年,中专/中技及以上,职责描述：1.分解生产下达的工作任务，明确自身工作内容，做好各项生产前准备工作；2.严格执行装配工艺流程与要求，按时完成当天的装配工作任务；3.根据装配工艺要求，完成生产过程的自检、互检工作;4.参与车间文明生产工作，并定期对使用工具、设备进行点检及保养；5.严格执行公司、车间的各项规章制度，并参与车间绩效考核工作；6.参与听取制度、流程运行情况，提出合理化建议，推动制度、流程改进与完善。任职要求：1. 本科以上学历，年龄40岁以内，中级装配钳工证书；2. 5年以上的中大型工程机械或中大型结构件的装配经验；3.沟通协调能力强，具有团队精神，诚实守信、为人正直、坚持原则、办事公道；4.抗压能力强，能在压力下积极主动地开展工作，能接受出差；5．完成领导交付的其他工作。
销售经理-南京,6-15k,南京-江宁区,1-3年,大专及以上,岗位职责：1、负责高空作业平台（剪刀车、臂车、蜘蛛车）等工程机械设备租赁业务，保证业务区域内的市场占有率，完成年度销售目标；2、挖掘市场潜在客户信息，与客户建立联系并进行有效沟通；3、负责项目内回款工作，及时回笼资金，减少不良应收账款；4、与客户、供应商等保持良好的关系，及时妥善的处理客户异议与投诉，提高客户满意度；5、与技术服务及其他部门积极对接，保证业务区域内设备的进退场、维修、保养等工作有效进行；任职要求：1、	大专及以上学历，专业不限，理工科类专业优先；2、	一年以上的销售工作经历，设备租赁、工程机械、物流等行业优先，优秀应届生亦可培养；3、	具备较强的自驱力，勤奋有韧性，具备良好情绪管理与抗压能力、沟通表达能力、学习总结能力；4、	以客户为中心，对客户具备一定的判断与跟进能力，善于工作规划，执行力强；5、	需持有C1驾照且自备用车，应届生可在转正后再自备用车（公司提供油卡）；岗位亮点：1、	发展晋升：两月一次储备干部选拔（客户经理——店长/高级客户经理——片区负责人——区域总监）2、	培训带教：入职新员工“导师制”带教，基础干部“储备干部培训项目”，中高层干部“接班人计划”3、	薪资结构：基本薪资+提成奖金+通讯补贴+油卡4、	福利待遇：五险一金、商业保险、福利体检、春节父母慰问金、员工婚育福利、特殊关怀慰问金等；
销售经理-南京,6-12k,南京,1-3年,大专及以上,岗位职责：1、负责高空作业平台（剪刀车、臂车、蜘蛛车）等工程机械设备租赁业务，保证业务区域内的市场占有率，完成年度销售目标；2、挖掘市场潜在客户信息，与客户建立联系并进行有效沟通；3、负责项目内回款工作，及时回笼资金，减少不良应收账款；4、与客户、供应商等保持良好的关系，及时妥善的处理客户异议与投诉，提高客户满意度；5、与技术服务及其他部门积极对接，保证业务区域内设备的进退场、维修、保养等工作有效进行；任职要求：1、	大专及以上学历，专业不限，理工科类专业优先；2、	一年以上的销售工作经历，设备租赁、工程机械、物流等行业优先，优秀应届生亦可培养；3、	具备较强的自驱力，勤奋有韧性，具备良好情绪管理与抗压能力、沟通表达能力、学习总结能力；4、	以客户为中心，对客户具备一定的判断与跟进能力，善于工作规划，执行力强；5、	需持有C1驾照且自备用车，应届生可在转正后再自备用车（公司提供油卡）；岗位亮点：1、	发展晋升：两月一次储备干部选拔（客户经理——店长/高级客户经理——片区负责人——区域总监）2、	培训带教：入职新员工“导师制”带教，基础干部“储备干部培训项目”，中高层干部“接班人计划”3、	薪资结构：基本薪资+提成奖金+通讯补贴+油卡4、	福利待遇：五险一金、商业保险、福利体检、春节父母慰问金、特殊关怀慰问金等；
销售经理,10-20k,苏州-工业园区,3-5年,大专及以上,【岗位职责】1、针对大型制造业企业信息化以及自动化升级改造提供解决方案营销，建立、跟踪商机客户并完成分解的销售目标；2、包括有效商机搜集、分析、立项和销售合同的投标、评审、签订、执行等，负责所辖区域或行业客户关系的维护；3、及时掌握行业发展动向、客户再生需求和衍生需求，为公司业务能力提供信息和决策储备；4、按照公司管理制度和相关流程，完成行政管理相关职能，总结工作经验，为公司提供经营支持。【任职要求】1、具有汽车、工程机械、电子、军工等制造行业客户背景者优先；2、有仓储物流、MES、WMS、ERP产品销售经验优先；3、专科以上学历，理工科专业，3年以上相关行业经验。【福利待遇】1、入职签订劳动合同、缴纳五险一金；2、工作时间：08:40-17:10 周末双休3、免费提供中午工作餐；4、免费提供停车位，提供班车；5、享受带薪年假、法定节假日；6、享受年终奖金、各类补贴、节假日福利等；
液压试验工程师,18-40k,苏州-昆山,3-5年,统招本科,职责描述：1、根据试验方法，进行工程机械产品整机测试，并出具试验报告；2、对产品液压方面的问题，通过测试手段，找到问题发生的原因并支持设计改进；3、针对产品售后液压方面的问题，开发场内试验方法，进行问题再现。任职要求：1、硕士3年以上工作经验，本科5年以上工作经验；2、熟悉液压原理图，主流液压系统、液压部件的基本原理；3、熟悉液压测试系统，如：Ncode、LMS等。
3D数字化工程师,15-25k·16薪,苏州-昆山,5-10年,本科及以上,职责描述：1.负责试制车间厂房、设备、物流、生产等三维建模和虚拟场景搭建；2.在虚拟场景中实时呈现物理试制的关键信息，设计3D看板；3.基于工艺过程和模型开展工艺仿真，在试制前完成工艺过程仿真和评估；4.探索与引入前沿技术不断提升虚拟试制能力。任职要求：1.本科及以上学历，计算机、自动化、软件工程、机械/车辆工程等相关专业；2.5年以上（硕士3年）工作经验，有Unity3D开发与项目经历，有UI设计经验；3.至少熟悉Blender/Maya/3dsMax/Vred等常用DCC软件中的一种，熟练掌握建模、渲染方法；4.熟练使用C#，有python、JAVA基础者优先；5.至少了解MySQL/Oracle/SQLServer其中一种;6.具有一定的审美能力，对灯光、质感、色彩具有较敏锐的观察力。7.了解工程机械或汽车构造，有智能制造经验者优先。
试验工程师,18-40k·14薪,苏州-昆山,3-5年,统招本科,职责描述：1.负责工程机械整车、系统、部件性能开发试验、数据分析、报告编制；    2.负责对产品性能问题，应用试验、测试手段开展原因分析和提出优化方案；    3.承担产品性能测试领域技术创新与应用工作，负责知识、经验、案例积累。二、任职要求：    1.具有良好的沟通表达和协调能力，能吃苦，抗压能力强，工作责任心强；    2.全日制统招，硕士毕业三年以上，本科毕业五年以上；    3.掌握LMS&Ncode等测试设备及分析软件操作，有工程应用经验。    4、熟悉常用传感器的基本原理及应用，如：位移传感器、压力传感器、流量传感器、热电偶、振动传感器等
大数据项目经理,18-40k·14薪,苏州-昆山,3-5年,本科及以上,职责描述：搭建工程机械试验领域大数据体系（可与外部合作）：1、梳理数据资产的四个框架，数据资产名录、数据标准、数据模型和数据的分布；2、建立流程，实现对于数据应用执行的一致性、完整性、准确性、实时性和有效性；3、数据清洁与贯通：1）数据的全流程贯通，提升业务运作效率；4、数据质量持续提升，减少纠错成本；二是数据分析与洞察：1）业务可视，使能快捷，准确决策；2）人工智能，实现业务自动化；3）数据创新，成为差异化竞争优势。任职要求：1、硕士4年以上工作经验；本科6年以上工作经验，具备敏锐的数据洞察力；2、至少精通一门C++/C#/Java/Python/matlab等开发语言，熟悉试验流程，熟悉信号分析，了解软件开发过程，能吃苦耐劳，工作承压能力强；3、有大数据实战项目经验；4、有机械类产品开发经验优先。
热管理工程师,16-40k·14薪,苏州-昆山,3-5年,统招本科,职责描述：1.负责工程机械整车热管理开发试验、数据分析、报告编制；    2.负责对产品热管理问题，应用试验、仿真手段开展原因分析和提出优化方案；    3.承担热管理测试领域技术创新与应用工作，负责知识、经验、案例积累。二、任职要求：    1.具有良好的沟通表达和协调能力，能吃苦，抗压能力强，工作责任心强；    2.全日制统招，硕士毕业三年以上，本科毕业五年以上；    3.掌握LMS&Ncode等测试设备及分析软件操作，有工程应用经验。    4、熟悉常用传感器的基本原理及应用，如：压力传感器、流量传感器、热电偶。
NVH工程师,16-40k·14薪,苏州-昆山,3-5年,统招本科,职责描述：1.负责工程机械整车、系统、部件NVH性能开发试验、数据分析、报告编制；    2.负责对产品NVH问题，开展原因分析和提出优化方案；    3.承担NVH领域技术创新与应用工作，负责知识、经验、案例积累。二、任职要求：    1.具有良好的沟通表达和协调能力，能吃苦，抗压能力强，工作责任心强；    2.全日制统招，硕士毕业三年以上，本科毕业五年以上；    3.掌握LMS&BBM等NVH测试设备及分析软件操作，有工程应用经验。    4.熟练进行模态测试、有TPA测试应用经验优先。
汽车座椅工程师,12-24k,苏州-昆山,5-10年,统招本科,"职责描述：1.	对座椅设计过程进行监督并对结果进行审核，确保开发进度，检查设计可靠性，舒适性及工程可行性；2.	负责编制座椅设计任务书，产品技术条件；3.	负责座椅试装及对生产现场提供技术支持；4.	负责对本部门项目专业范围内的设计更改（包括图纸，数模，技术文件等）；5.	与供应商沟通进行座椅开发技术交流；6.	解决售后提出的关于座椅设计缺陷的问题。任职要求：1．车辆工程、机械设计等相关专业,本科以上学历;2．3年以上汽车座椅或者工程机械座椅相关工作经验;3．熟悉座椅设计及制造工艺;4．具备较好的沟通能力、协调能力,可以领导项目小组完成设计工作。"
座椅工程师,12-24k,苏州-昆山,5-10年,统招本科,"职责描述：1.	对座椅设计过程进行监督并对结果进行审核，确保开发进度，检查设计可靠性，舒适性及工程可行性；2.	负责编制座椅设计任务书，产品技术条件；3.	负责座椅试装及对生产现场提供技术支持；4.	负责对本部门项目专业范围内的设计更改（包括图纸，数模，技术文件等）；5.	与供应商沟通进行座椅开发技术交流；6.	解决售后提出的关于座椅设计缺陷的问题。任职要求：1．车辆工程、机械设计等相关专业,本科以上学历;2．3年以上汽车座椅或者工程机械座椅相关工作经验;3．熟悉座椅设计及制造工艺;4．具备较好的沟通能力、协调能力,可以领导项目小组完成设计工作。"
产品总体设计师,15-25k,徐州,10年以上,本科及以上,职责描述：1.负责面向特殊工作领域如扫雷、排爆、消防、救援、矿山、安防巡检等产品总体技术方案的规划与设计；2.负责产品的市场调研与定位；3.负责产品各项性能参数、可靠性、环境适应性、成本等关键指标的确定与实现；4.负责产品各分子系统接口的定义与规范；5.负责产品全生命周期技术文件的编制、审核及输出；6.负责组织产品的测试、试验、验证、鉴定、认证工作；7.负责产品应用场景的研究与分析；8.负责产品前沿技术的跟踪与研究、竞品分析与研究；9.负责协助销售、服务团队产品推广与应用；10.负责产品持续改进、优化。任职要求：1. 机械工程、机械电子工程、车辆工程等相关专业全日制本科及以上学历，5年以上机电产品总体开发经验（有工业机器人、特种机器人、工程机械、特种车辆开发经历优先）；2. 熟悉特种机器人应用场景及使用工况、环境；3. 熟悉机电产品开发流程、主要制造工艺、质量控制；4. 熟悉关节机器人结构设计、传动原理及控制方式，熟悉机器人位姿坐标变换的算法；5. 熟悉各种移动底盘的结构设计、传动原理及控制方式；6. 了解机器人控制技术及相关软硬件；7. 对于新技术高度敏感，能够做好外界资源的对接工作，熟悉产品相关的各种标准；8. 熟练掌握运动仿真、力学仿真技术，能熟练使用CREO、AUTOCAD等设计软件，MATLAB、ANSYS等分析仿真软件；9. 具备良好的英文技术文献阅读能力及一定的听说能力；10. 思路清晰，具备较强的沟通协调能力；11. 具备很强的自学能力去适应新的技术发展；12. 具有团队意识和创新精神，执行力强，能吃苦耐劳，责任心强。
机械工程师,15-25k,徐州,5-10年,本科及以上,职责描述：1、负责机器人移动底盘、执行机构等系统如工作机具、机械臂（手）等的开发与设计；2、负责相关系统性能参数、可靠性、环境适应性、成本等关键指标的确定与实现；3、负责相关系统关重零部件的匹配计算与选型；4、协助总体设计师完成全生命周期技术文件编制及输出；5、负责相关系统的测试、试验、定型与改进。任职要求：1、机械工程、机械电子工程、车辆工程等相关专业全日制本科或以上学历，3年以上机电产品开发经验（有工业机器人、特种机器人、工程机械、特种车辆开发经历优先）；2、熟练掌握机器人的运动、受力仿真技术，能熟练使用CREO、AUTOCAD等设计软件，MATLAB、ANSYS等仿真分析软件；3、具备良好的英文技术文献阅读能力及一定的听说能力；4、思路清晰，具备较强的沟通协调能力；5、具备很强的自学能力去适应新的技术发展；6、具有团队意识和创新精神，执行力强，能吃苦耐劳，责任心强。
液压系统工程师,15-25k,徐州,5-10年,本科及以上,职责描述：1、负责特种机器人液压系统开发与设计；2、负责液压系统性能参数、可靠性、环境适应性、成本等关键指标的确定与实现；3、负责液压系统匹配计算与零部件选型；4、负责液压系统的测试、试验、定型与改进。任职要求：1、机械工程、车辆工程等相关专业全日制本科及以上学历，2年以上液压系统开发工作经验（有工程机械液压系统开发经历优先）；2、熟悉液压系统、元器件及测试技术，能熟练使用SOLIDWORKES、AUTOCAD等设计软件，Matlab/Simulink或AMESim等仿真软件；3、具备良好的英文技术文献阅读能力及一定的听说能力；4、思路清晰，具备较强的沟通协调能力；5、具备很强的自学能力去适应新的技术发展；6、具有团队意识和创新精神，执行力强，能吃苦耐劳，责任心强。
电气工程师,12-20k,徐州,5-10年,本科及以上,职责描述：1、负责特种机器人电气系统、控制系统开发与设计；2、负责电气系统、控制系统性能参数、可靠性、环境适应性、成本等关键指标的确定与实现；3、负责电气系统、控制系统匹配计算与元器件与选型；4、协助总体设计师完成全生命周期技术文件编制及输出；5、负责电气系统、控制系统的测试、试验、定型与改进。任职要求：1、电气工程及自动化、电子信息工程等相关专业全日制本科或以上学历，3年以上工作经历（有车辆、工程机械电气系统开发经验优先）；2、熟练掌握各种传感器的选型应用；3、熟悉各类现场总线的通讯协议，如CAN等；4、熟练掌握至少一种PLC编程控制，如西门子、三菱等，精通伺服、步进、变频等电机控制方式，可熟练应用如西门子、安川、松下等一线知名品牌的电机驱动；5、可熟练掌握至少一种电气相关设计软件，如EPLAN；6、可熟练使用示波器、逻辑分析仪等常规仪器；7、具备良好的英文技术文献阅读能力及一定的听说能力；8、思路清晰，具备较强的沟通协调能力；9、具备很强的自学能力去适应新的技术发展；10、具有团队意识和创新精神，执行力强，能吃苦耐劳，责任心强。
机械装配工,6-8k,徐州,3-5年,中专/中技及以上,职责描述：1、能独立组装调试机器人设备；2、及时在装配调试设备过程中发现问题，并提出有效改进意见；3、精通机械原理、机械装配工艺、零件加工工艺，懂电气控制知识者优先。任职要求：1、中专以上学历，具有1-3年以上工程机械或机器人、自动化设备装配调试和维修经验；2、工作认真仔细负责，勤奋刻苦，具有集体协作精神；3、思路清晰，具备较强的沟通能力；4、有吃苦耐劳精神，责任感强，能独立完成装配工作。
采购工程师,8-15k,徐州,3-5年,本科及以上,"职责描述：1、负责新物料的采购技术要求的定义，供应商开发，样品定义以及样品品质的初步确认；2、负责新供应商寻源，初步审核、认证，谈判合同签订以及新供应商试用期过程中的维护；3、负责供应商的采购审查工作，提供审核意见；4、参与供应商谈判和供应商合同的签订工作；5、负责提供物料采购过程中的技术支持工作；6、及时完成上级领导和其他部门提出工作需要。任职要求：1、机械、机电或工科类专业本科毕业，从事采购相关工作3年以上；2、有工程机械、机器人采购2年及以上工作经验；3、熟练使用Excel, Word等办公软件；4、思路清晰有较强的沟通能力，对工作认真、细致、负责；5、英语表达流利，可进行书面及口语沟通；6、具有创新精神，执行力强，能吃苦耐劳，责任心强。"
机器视觉算法工程师,8-13k,徐州,3-5年,硕士及以上,"职责描述：1. 视觉系统的方案制定，设备选型、调试、验证，与相关人员沟通协作，共同完成产品开发；2. 进行图像处理、识别、识别算法研究；优化识别引擎、提高识别效率及成功率；3. 具备工业检测、机器人、智能驾驶汽车或者工程机械企业机器视觉工作经历者优先任职要求：1. 硕士以上学历，计算机、计算机视觉、图像处理、自动化等相关专业，3年以上机器视觉或图像处理相关工作经验；2. 有较强的算法实现和开发能力, 熟悉C/C++和Python编程, 熟悉数据结构与算法，具有良好的编码习惯和技术文档编写能力；3. 具有扎实的图形图像处理理论知识，精通图像处理算法,熟悉OpenCV\PCL\ Halcon等图像处理库，掌握图像增强、目标提取、分割以及跟踪等算法；4. 熟悉机器人视觉系统手眼标定, 有机器人项目实际开发经验优先；5. 熟悉双目立体视觉，标定，三维立体重建等相关技术；6. 有Linux下编程开发经验为佳，了解Matlab、ROS，熟悉Caffe、TensorFlow、Pytorch等主流深度学习框架者优先；7. 有较强的求知欲, 学习能力强和团队合作精神8. 扎实的数学功底，较好的算法实现能力；有能力阅读最新学术论文，具备创新精神。"
海外技术支持工程师,9-14k,南京,1-3年,本科及以上,工作职责：1.负责公司海外产品的技术应用方案的整理和开发2.协助研发团队定位问题及验证3.配合回答项目客户开拓过程中相关产品问题，进行产品说明4.梳理常见海外客户相关疑问，形成对产品端的需求反馈5.对产品的海外售后流程进行梳理6.有过工程机械/定位服务/智能农业相关行业技术支持经验者优先任职资格：1.电子、自动化、无线电等专业优先，本科及以上学历2.吃苦耐劳，有团队精神，工作态度积极，有较强的学习能力3.熟练掌握常用的办公软件工具4.能接受一线出差，有驾照5.良好的亲和力和沟通能力6.英语沟通能力较好，可作为工作语言
